id,level_0,level_1,level_2,level_3,level_4,level_5,segment_name
40010355,Aidata,Lifestyle,-,-,-,-,Hipsters
70000029,Aidata,Lifestyle,-,-,-,-,Household income
40010233,Aidata,Lifestyle,-,-,-,-,New movers
40010024,Aidata,Lifestyle,-,-,-,-,Smokers
40010352,Aidata,Lifestyle,-,-,-,-,Light tv viewers
20010009,Aidata,Lifestyle,-,-,-,-,Green living
40010264,Aidata,Lifestyle,-,-,-,-,Charitable donors
70000037,Aidata,Real estate,-,-,-,-,Service type
70000025,Aidata,Real estate,-,-,-,-,Price type
70000021,Aidata,Real estate,-,-,-,-,Estate type
90119004,Aidata,Purchase,-,-,-,-,Buying abroad
20010016,Aidata,Purchase,-,-,-,-,Discount shoppers
20010024,Aidata,Purchase,-,-,-,-,Online shopper
90119003,Aidata,Purchase,-,-,-,-,Lovers of product promotions and prizes
90104028,Aidata,Business,-,-,-,-,Other business info
90104018,Aidata,Business,-,-,-,-,Goods and services for business
90104001,Aidata,Business,-,-,-,-,Business types
90118018,Aidata,Education,-,-,-,-,In search of compositions or prepared homework
90118019,Aidata,Education,-,-,-,-,Linguistic resources users
40010069,Aidata,Education,-,-,-,-,Business education
90118021,Aidata,Education,-,-,-,-,Interested in correctional education
10050002,Aidata,Education,-,-,-,-,Graduate school
30020006,Aidata,Education,-,-,-,-,Education service
90118014,Aidata,Education,-,-,-,-,Encyclopedias users
90118016,Aidata,Education,-,-,-,-,Interested in additional education
90118009,Aidata,Education,-,-,-,-,Interested in preschool education
90118008,Aidata,Education,-,-,-,-,Teachers
10050003,Aidata,Education,-,-,-,-,Colleges & university
90118015,Aidata,Education,-,-,-,-,Students and applicants
90118020,Aidata,Education,-,-,-,-,Pupils of primary and secondary schools
90118011,Aidata,Education,-,-,-,-,Visitors of educational comprehensive school resources
90118012,Aidata,Education,-,-,-,-,Exam preparation
90118013,Aidata,Education,-,-,-,-,"In search of essay, coursework, diploma"
90118017,Aidata,Education,-,-,-,-,Interested in distance learning
90118003,Aidata,Education,-,-,-,-,Online school education
90118007,Aidata,Education,-,-,-,-,Pre-kindergarten education
20010025,Aidata,Hobbies,-,-,-,-,Pets
40010176,Aidata,Hobbies,-,-,-,-,Fishing & hunting
40010046,Aidata,Hobbies,-,-,-,-,Painting enthusiasts
30030013,Aidata,Hobbies,-,-,-,-,Musicians
90112013,Aidata,Hobbies,-,-,-,-,Handcraft
20010010,Aidata,Hobbies,-,-,-,-,Guys and gear
90112035,Aidata,Hobbies,-,-,-,-,Interested in psychology
90112024,Aidata,Hobbies,-,-,-,-,Writers and publishers
90112032,Aidata,Hobbies,-,-,-,-,Interested in aviation
90112031,Aidata,Hobbies,-,-,-,-,Fond of treasure
90112030,Aidata,Hobbies,-,-,-,-,Interested in military equipment and army
90112029,Aidata,Hobbies,-,-,-,-,Photographers
90112034,Aidata,Hobbies,-,-,-,-,Esotericism
90112033,Aidata,Hobbies,-,-,-,-,Astronomy fans
90112023,Aidata,Hobbies,-,-,-,-,Sculpture
90112026,Aidata,Hobbies,-,-,-,-,Collecting
90102073,Aidata,Health,-,-,-,-,Interested in folk medicine
50000000,Aidata,Health,-,-,-,-,Pharmacology
90102072,Aidata,Health,-,-,-,-,Alternative medicine & health
40010629,Aidata,Health,-,-,-,-,Medical forums and resources visitors
30020008,Aidata,Health,-,-,-,-,Health medicine services
40010414,Aidata,Health,-,-,-,-,Give up smoking
90102001,Aidata,Health,-,-,-,-,Health topics
40010144,Aidata,Transport,-,-,-,-,Auto owners
50000142,Aidata,Transport,-,-,-,-,Moto
90101162,Aidata,Transport,-,-,-,-,Water transport
20010001,Aidata,Transport,-,-,-,-,Auto buyers and fans
90101153,Aidata,Transport,-,-,-,-,Interested in other auto topics
40514866,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Office services / Pricelist
40514601,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Office services / Depth of view 3+
40514495,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Trade equipment / Depth of view 3+
40514585,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Mass and medium-market / View 3+"
40514847,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Mass and medium-market / Add to cart"
40535501,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Watches and Jewelry / Buyers watches"
40535500,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Watches and Jewelry / Buyers of jewelry"
40514648,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Furs, premium class / Depth of view 3+"
40515032,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Furs, premium class / Registration"
40514326,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Furs, premium class / Order"
40500053,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Cosmetics and perfume / Cosmetics manufacturer
40514835,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Cosmetics and perfume / Take the test (or equivalent)
40514793,Adriver,Goods and services for beauty,-,-,-,-,Красота / Косметика и парфюмерия_Задать вопрос/Вопросы и ответы
40514595,Adriver,Financial services,-,-,-,-,Financial services / Bank / Depth of view 3+
40514331,Adriver,Financial services,-,-,-,-,Financial services / Bank / Registration
40514288,Adriver,Financial services,-,-,-,-,Financial services / Bank / Section Credit cards
40514270,Adriver,Financial services,-,-,-,-,Financial services / Bank / View of ection Mortgage
40514269,Adriver,Financial services,-,-,-,-,Financial services / Bank / View of section Credits
40514271,Adriver,Financial services,-,-,-,-,Financial services / Bank / View of section Investments
40514258,Adriver,Financial services,-,-,-,-,Financial services / Bank / Visit of section Deposits
40514627,Adriver,Financial services,-,-,-,-,Financial services / Brokerage / Depth of view 3+
40514605,Adriver,Financial services,-,-,-,-,Financial services / Electronic payment systems / Depth of view 3+
40515048,Adriver,Financial services,-,-,-,-,"""Financial services / Money transfer systems / View of page """"Contacts"""""""
40514646,Adriver,Financial services,-,-,-,-,Financial services / Money transfer systems / Depth of view 3+
40514862,Adriver,Financial services,-,-,-,-,Financial services / Forex / Section Investments
40514599,Adriver,Financial services,-,-,-,-,Financial services / Forex / Depth of view 3+
40514570,Adriver,Tourism,-,-,-,-,Tourism / Tourist Aggregators / Order
40514565,Adriver,Tourism,-,-,-,-,Tourism / Travel аgencies / Filter
40514566,Adriver,Tourism,-,-,-,-,Tourism / Travel аgencies / Depth of view 3+
40514564,Adriver,Tourism,-,-,-,-,Tourism / Travel аgencies / Order
40514560,Adriver,Tourism,-,-,-,-,Tourism / Passenger transportation / Depth of view 3+
40514553,Adriver,Tourism,-,-,-,-,Tourism / Hotels and Accommodations / Fill filter / Search the site
40514554,Adriver,Tourism,-,-,-,-,Tourism / Hotels and Accommodations / Depth of view 3+
40515036,Adriver,Sport,-,-,-,-,Sport / Sports clubs / Visit the Contacts Page
40514985,Adriver,Sport,-,-,-,-,Sport / Sports clubs / Application / purchase page
40514639,Adriver,Sport,-,-,-,-,Sport / Sports clubs / Depth of view 3+
40514432,Adriver,Real estate,-,-,-,-,Real estate / Commercial real estate of premium class / Depth of view 3+
40515029,Adriver,Real estate,-,-,-,-,Real estate / Commercial real estate / Fill filter / Search the site
40514589,Adriver,Real estate,-,-,-,-,Real estate / Commercial real estate / Depth of view 3+
40514408,Adriver,Real estate,-,-,-,-,Real estate / Country real estate (elite and business class) / Depth of view 3+
40514354,Adriver,Real estate,-,-,-,-,Real estate / Country real estate (comfort class) / Depth of view 3+
40514598,Adriver,Real estate,-,-,-,-,Real estate / Country real estate / Depth of view 3+
40514292,Adriver,Real estate,-,-,-,-,Real estate / Country real estate / Search the site
40514351,Adriver,Real estate,-,-,-,-,Real estate / Country real estate (comfort class) / Fill filter / Search the site
40514402,Adriver,Real estate,-,-,-,-,Real estate / Elite real estate / View of page Mortgage and conditions
40514647,Adriver,Real estate,-,-,-,-,Real estate / Elite real estate / Depth of view 3+
40514609,Adriver,Real estate,-,-,-,-,Real estate / Elite real estate / Fill filter / Search the site
40514673,Adriver,Real estate,-,-,-,-,Real estate / Overseas property / Depth of view 3+
40500030,Adriver,Real estate,-,-,-,-,Real estate / Residential complexes / Realty comfort class
40500031,Adriver,Real estate,-,-,-,-,Real estate / Residential complexes / Realty premium and business class
40500032,Adriver,Real estate,-,-,-,-,Real estate / Residential complexes / Realty economy-class
40514319,Adriver,Real estate,-,-,-,-,Real estate / Residential complexes / Fill filter / search the site
40514541,Adriver,Real estate,-,-,-,-,Real estate / Residential complexes / View of page Mortgage and conditions
40500043,Adriver,Real estate,-,-,-,-,Real estate / Sale of urban real estate / Economy class
40500042,Adriver,Real estate,-,-,-,-,Real estate / Sale of urban real estate / Comfort class
40500041,Adriver,Real estate,-,-,-,-,Real estate / Sale of urban real estate / Premium and business class
40514606,Adriver,Real estate,-,-,-,-,Real estate / Real estate agency / Depth of view 3+
40514323,Adriver,Real estate,-,-,-,-,Real estate / Real estate agency / View of page Contacts
40500062,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Varicosity
40500061,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Antinicotinic
40500074,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Sedative
40500067,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Impotence
40500060,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Allergy
40500066,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Eye disease
40500073,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Laxative
40514593,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Depth of view 3+
40500063,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Female Infections
40500064,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Female libido
40500068,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Intestinal infections
40500070,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Prostatitis
40500075,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Vitamins
40500071,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Colds
40514830,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Where to buy Page
40515017,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Pricelist
40500069,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Lactation
40514780,Adriver,Medicine,-,-,-,-,Medicine / Pharma / Test (or equivalent)
40515044,Adriver,Medicine,-,-,-,-,Medicine / Medical institutions / Where to buy Page
40514791,Adriver,Medicine,-,-,-,-,Medicine / Medical institutions / Contacts page
40514604,Adriver,Medicine,-,-,-,-,Medicine / Medical institutions / Depth of view 3+
40514371,Adriver,Medicine,-,-,-,-,Medicine / Medical institutions / Pricelist
40514294,Adriver,Medicine,-,-,-,-,Medicine / Stomatology / View of page Promotions
40514977,Adriver,Medicine,-,-,-,-,Medicine / Stomatology / Price list / Cost of services
40514649,Adriver,Medicine,-,-,-,-,Medicine / Stomatology / Depth of view 3+
40514974,Adriver,Medicine,-,-,-,-,Medicine / Stomatology / Contacts Page
40514953,Adriver,Medicine,-,-,-,-,Medicine / Optics / Test (or equivalent)
40514644,Adriver,Medicine,-,-,-,-,Medicine / Optics / Depth of view 3+
40514938,Adriver,Medicine,-,-,-,-,Medicine / Optics / Contacts page
40514934,Adriver,Medicine,-,-,-,-,Medicine / Optics / Page Shops
40515006,Adriver,Medicine,-,-,-,-,Medicine / Optics / Price list / Cost of services
40514365,Adriver,Medicine,-,-,-,-,Medicine / Optics / Visit of page Special offers
40514469,Adriver,Medicine,-,-,-,-,Medicine / Cosmetology / Price list / Cost of services
40514471,Adriver,Medicine,-,-,-,-,Medicine / Cosmetology / Depth of view 3+
40514802,Adriver,Auto Sale ,-,-,-,-,Auto Sale / High Segment / Start configurator
40514655,Adriver,Auto Sale ,-,-,-,-,"Auto Sale / American / Download brochure, pricelist"
40514360,Adriver,Auto Sale ,-,-,-,-,Auto Sale / American / Start configurator
40514289,Adriver,Auto Sale ,-,-,-,-,Auto Sale / American / View of page Dillers
40514677,Adriver,Auto Sale ,-,-,-,-,Auto Sale / American / Depth of view 3+
40514277,Adriver,Auto Sale ,-,-,-,-,Auto Sale / American / Рage Test-drive
40500007,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Asia / Medium segment
40500006,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Asia / Low Segment
40514844,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Medium segment / Start configurator
40514669,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Medium segment / Depth of view 3+
40514666,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Low segment / Depth of view 3+
40500020,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Japan / Medium segment
40500017,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Europe / Low segment
40500016,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Europe / High segment
40500018,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Europe / Medium segment
40500010,Adriver,Auto Sale ,-,-,-,-,Auto Sale / SUVs / High segment
40500012,Adriver,Auto Sale ,-,-,-,-,Auto Sale / SUVs / Medium segment
40500011,Adriver,Auto Sale ,-,-,-,-,Auto Sale / SUVs / Low segment
40514680,Adriver,Education,-,-,-,-,Education / Distance сourses / Depth of view 3+
40514534,Adriver,Education,-,-,-,-,Education / Universities / Depth of view 3+
40514538,Adriver,Education,-,-,-,-,Education / Language courses / Depth of view 3+
40514633,Adriver,FMCG,-,-,-,-,FMCG / Manufacturer of products / Depth of view 3+
40514619,Adriver,FMCG,-,-,-,-,FMCG / Food delivery / Depth of view 3+
40514618,Adriver,FMCG,-,-,-,-,FMCG / Food delivery / Promotion Page
40514321,Adriver,Construction and repair,-,-,-,-,Construction and repair / Construction services / View of page Contacts
40514799,Adriver,Construction and repair,-,-,-,-,Construction and repair / Construction services / Calculation form
40514315,Adriver,Construction and repair,-,-,-,-,Construction and repair / Construction services / Visit the Promotion page
40514640,Adriver,Construction and repair,-,-,-,-,Construction and repair / Construction services / Depth of view 3+
40514314,Adriver,Construction and repair,-,-,-,-,Construction and repair / Construction services / Fill filter / search the site
40515018,Adriver,Construction and repair,-,-,-,-,Construction and repair / Construction services / Calling a gage / designer
40514821,Adriver,Construction and repair,-,-,-,-,Construction and repair / Hypermarket of construction supplies / Fill filter / Search the site
40514280,Adriver,Construction and repair,-,-,-,-,Construction and repair / Hypermarket of construction supplies / Page Order
40514843,Adriver,Construction and repair,-,-,-,-,Construction and repair / Hypermarket of construction supplies / Call a measurer / designer
40514670,Adriver,Construction and repair,-,-,-,-,Construction and repair / Hypermarket of construction supplies / Depth of view 3+
40514279,Adriver,Construction and repair,-,-,-,-,Construction and repair / Hypermarket of construction supplies / View of page Contacts / Stores
40514777,Adriver,Construction and repair,-,-,-,-,Construction and repair / Hypermarket of construction supplies / Calculation form
40514272,Adriver,Construction and repair,-,-,-,-,Construction and repair / Windows / Price list / Cost of services
40514872,Adriver,Construction and repair,-,-,-,-,Construction and repair / Windows / Calculation form
40514278,Adriver,Construction and repair,-,-,-,-,Construction and repair / Windows / Рage Special offers
40515042,Adriver,Construction and repair,-,-,-,-,Construction and repair / Windows / Fill filter / Search the site
40514621,Adriver,Construction and repair,-,-,-,-,Construction and repair / Windows / Depth of view 3+
40514591,Adriver,Construction and repair,-,-,-,-,Construction and repair / Supplies / Depth of view 3+
40514839,Adriver,Construction and repair,-,-,-,-,Construction and repair / Supplies / Calling a gage / designer
40514521,Adriver,Construction and repair,-,-,-,-,Construction and repair / Supplies / Order
40500091,Adriver,Construction and repair,-,-,-,-,Construction and repair / Supplies / Materials for external works
40500092,Adriver,Construction and repair,-,-,-,-,Construction and repair / Supplies / Materials for internal building works
40514266,Adriver,Construction and repair,-,-,-,-,Construction and repair / Supplies / View of page Special offers
40514667,Adriver,Construction and repair,-,-,-,-,Construction and repair / Interior doors / Depth of view 3+
40514312,Adriver,Construction and repair,-,-,-,-,Construction and repair / Interior doors / Fill filter / search the site
40514313,Adriver,Construction and repair,-,-,-,-,Construction and repair / Interior doors / Visit of page Special offers
20010033,Aidata,-,-,-,-,-,Food and drink
90114000,Aidata,-,-,-,-,-,Family and parenting
20010006,Aidata,-,-,-,-,-,Entertainment
20010028,Aidata,-,-,-,-,-,Technology and electronics
20010027,Aidata,-,-,-,-,-,Sports and recreation
20010020,Aidata,-,-,-,-,-,Beauty and fashion
20010036,Aidata,-,-,-,-,-,News
70000036,Aidata,-,-,-,-,-,Occupation and career
70000031,Aidata,-,-,-,-,-,Socdem
20010029,Aidata,-,-,-,-,-,Travel
90117000,Aidata,-,-,-,-,-,Science
40014767,Aidata,-,-,-,-,-,Socdem inferred
30020009,Aidata,-,-,-,-,-,Home and garden
90116000,Aidata,-,-,-,-,-,"Arts, culture & literature"
30020007,Aidata,-,-,-,-,-,Finance
70000026,Aidata,-,-,-,-,-,Lifestyle
20010038,Aidata,-,-,-,-,-,Real estate
20010031,Aidata,-,-,-,-,-,Purchase
90104000,Aidata,-,-,-,-,-,Business
20010032,Aidata,-,-,-,-,-,Education
20010012,Aidata,-,-,-,-,-,Hobbies
20010011,Aidata,-,-,-,-,-,Health
70000028,Aidata,-,-,-,-,-,Transport
40535439,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Interesting in consulting services
40535447,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Office workers
40535448,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Employees of large business
40535441,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Interesting in management
40535451,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Specialists of the personnel department
40535437,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Interesting in internet advertising
40500023,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Office services
40535445,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Interesting in economic news
40535436,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Customers of web services
40500024,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Trade equipment
40535435,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Accountants
40535446,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Interesting in legal services
40535440,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Interesting in marketing
40535443,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Interesting in printing services
40535438,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Interesting in enterprise management
40535442,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Interesting in online advertising
40535450,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Employees of medium business
40535452,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / SEO specialists
40535444,Adriver,Goods and services for business,-,-,-,-,"Goods and services for business / Interesting in market information, quotes"
40535454,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Lawyers and law students
40535453,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Startupers
40535449,Adriver,Goods and services for business,-,-,-,-,Goods and services for business / Employees of small business
40050911,Adriver,Demographics,-,-,-,-,Age 12-24
40050913,Adriver,Demographics,-,-,-,-,Age 45+
40050910,Adriver,Demographics,-,-,-,-,Women
40050912,Adriver,Demographics,-,-,-,-,Age 25-44
40050909,Adriver,Demographics,-,-,-,-,Men
40535311,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of clothes made of leather and fur"
40535316,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of uniforms and work clothes"
40500050,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Mass and medium-market"
40535315,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of bags"
40535499,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Watches and Jewelry"
40535318,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of of scarves and neckerchief"
40535291,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of accessories"
40500049,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Furs, premium class"
40535294,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of headgears"
40535293,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of outer clothing"
40535309,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of clothes"
40535310,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of clothes of the big sizes"
40535313,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of dresses"
40535308,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of footwear"
40535297,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of women's boots"
40535295,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of women's cardigans and sweaters"
40535299,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of women's clothing"
40535290,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Interesting in fashion and fashion designers"
40535319,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of skirts and trousers"
40535317,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / T-shirt buyers"
40535306,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Men's clothing buyers"
40535314,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of wedding and evening dresses"
40535307,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of underwear"
40535298,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of women's shoes"
40535296,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of women's shirts and tunics"
40535303,Adriver,"Clothing, footwear and accessories",-,-,-,-,"Clothing, footwear and accessories / Buyers of men's sweaters, cardigans and jackets"
40535331,Adriver,Others,-,-,-,-,Others / Buying abroad
40535330,Adriver,Others,-,-,-,-,Others / Newlyweds
40535332,Adriver,Others,-,-,-,-,Others / Readers of women's magazines
40535333,Adriver,Others,-,-,-,-,Others / Taxi customers
40535336,Adriver,Work and Career,-,-,-,-,Work and Career / Interested in earnings on the Internet
40535335,Adriver,Work and Career,-,-,-,-,Work and Career / Studying information about career and job placement
40535337,Adriver,Work and Career,-,-,-,-,Work and Career / Interested in freelance
40535148,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of photo and video cameras
40535140,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of navigators
40535150,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of home electronics
40535135,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of air conditioning equipment
40535128,Adriver,Household appliances,-,-,-,-,Household appliances / Interesting in customer service for household appliances
40535127,Adriver,Household appliances,-,-,-,-,Household appliances / Interesting in instructions on household appliances
40535132,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of audio equipment
40535137,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of large household appliances
40535144,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of washing machines
40535130,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of accessories for TV and video equipment
40535138,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of small kitchen appliances
40535146,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of TV sets
40535129,Adriver,Household appliances,-,-,-,-,Household appliances / Interesting in devices for handmade
40535131,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of accessories for photo and video cameras
40535145,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of TV and video equipment
40535141,Adriver,Household appliances,-,-,-,-,Household appliances / Buyers of portable electronic devices
40514641,Adriver,Insurance,-,-,-,-,Insurance / Depth of view 3+
40535409,Adriver,Insurance,-,-,-,-,Insurance / Interesting in insurance
40535410,Adriver,Insurance,-,-,-,-,Insurance / Interesting in car insurance
40514824,Adriver,Insurance,-,-,-,-,Insurance / Calculation form
40535367,Adriver,Group orders and discounts,-,-,-,-,Group orders and discounts / Fans of sales and prizes
40535368,Adriver,Group orders and discounts,-,-,-,-,Group orders and discounts / Hunters for discounts and promo coupons
40514588,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Cosmetics and perfume / Depth of view 3+
40535466,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Interesting in face care
40535465,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Interesting in hair care
40535467,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Interesting in nair care
40535458,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Interesting in tattoos and piercings
40535464,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Visitors to beauty salons and hairdressing salons
40535461,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Buyers of professional cosmetics
40535460,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Buyers of perfumery
40500052,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Cosmetics and perfume
40535468,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Interesting in self-care of home
40535457,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Interesting in cosmetology
40514263,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Cosmetics and perfume / Registration
40535462,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Buyers of goods for hygiene
40514262,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Cosmetics and perfume / Add to basket
40514997,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Cosmetics and perfume / Order
40535459,Adriver,Goods and services for beauty,-,-,-,-,Goods and services for beauty / Buyers of decorative cosmetics
40535490,Adriver,Financial services,-,-,-,-,Financial services / Interesting in banks
40500100,Adriver,Financial services,-,-,-,-,Financial services / Bank
40500101,Adriver,Financial services,-,-,-,-,Financial services / Brokerage
40535492,Adriver,Financial services,-,-,-,-,Financial services / Interesting in information about financial institutions
40535491,Adriver,Financial services,-,-,-,-,Financial services / Interesting in bank cards
40535493,Adriver,Financial services,-,-,-,-,Financial services / Interesting in pension funds
40500104,Adriver,Financial services,-,-,-,-,Financial services / Electronic payment systems
40535495,Adriver,Financial services,-,-,-,-,Financial services / Forex members
40535497,Adriver,Financial services,-,-,-,-,Financial services / Interesting in mortgage
40535498,Adriver,Financial services,-,-,-,-,Financial services / Interesting in consumer loans
40535496,Adriver,Financial services,-,-,-,-,Financial services / Interesting in deposits and bank accounts
40500103,Adriver,Financial services,-,-,-,-,Financial services / Money transfer systems
40500105,Adriver,Financial services,-,-,-,-,Financial services / Forex
40535261,Adriver,Cell phones,-,-,-,-,Cell phones / Fans of games for phones
40535268,Adriver,Cell phones,-,-,-,-,Cell phones / Buyers of chinese mobile phones
40535258,Adriver,Cell phones,-,-,-,-,Cell phones / Smartphone owners
40535265,Adriver,Cell phones,-,-,-,-,Cell phones / Users of smartphone Nokia
40535264,Adriver,Cell phones,-,-,-,-,Cell phones / Users of smartphone with Windows operating system
40535262,Adriver,Cell phones,-,-,-,-,Cell phones / Users of mobile app for iPhone
40535266,Adriver,Cell phones,-,-,-,-,Cell phones / Users of smartphone Samsung
40535263,Adriver,Cell phones,-,-,-,-,Cell phones / Users of smartphone with Android operating system
